DateTime,OPEN,CLOSE,VOLUME,AMT
2010/3/9,3285.62,3305.863,5419948600,71971297725
2010/3/10,3304.036,3279.694,4642107900,61760429281
2010/3/11,3282.199,3276.705,4748775400,63732658851
2010/3/12,3277.309,3233.126,3995734400,52611210820
2010/3/15,3231.216,3183.183,3784430400,49219898122
2010/3/16,3183.775,3203.971,3084778000,41510426396
2010/3/17,3214.216,3273.916,4580093400,62587395428
2010/3/18,3277.883,3267.555,4694801300,62509130228
2010/3/19,3270.978,3293.871,4606218700,62114230718
2010/3/22,3297.824,3302.628,4943946200,65652976792
2010/3/23,3305.554,3275.573,4653953600,62145531443
2010/3/24,3282.052,3276.669,4454796600,58330301241
2010/3/25,3270.39,3229.128,4498428500,58604759567
2010/3/26,3226.8,3275.002,4744496500,61592843185
2010/3/29,3295.763,3358.54,8472491000,1.10327E+11
2010/3/30,3361.353,3366.708,5643698000,78682669413
2010/3/31,3369.193,3345.607,5312428700,72120886278
2010/4/1,3349.884,3391.935,6777266900,92360495841
2010/4/2,3400.139,3407.346,6907345200,99040760060
2010/4/6,3422.849,3405.145,6519171000,93985883918
2010/4/7,3403.088,3386.949,5401122800,76733159936
2010/4/8,3381.306,3346.744,6218532200,89317468603
2010/4/9,3348.773,3379.17,5128056700,75590356319
2010/4/12,3388.355,3351.478,7456515000,1.05997E+11
2010/4/13,3350.726,3391.716,7990769500,1.1644E+11
2010/4/14,3394.635,3403.707,6030613100,90787568716
2010/4/15,3407.025,3394.574,6105168500,88700235636
2010/4/16,3388.286,3356.332,4714036800,67235596653
2010/4/19,3313.499,3176.423,8841630000,1.18856E+11
2010/4/20,3176.414,3173.374,6413785900,88005965691
2010/4/21,3178.877,3236.679,6692833100,93373377791
2010/4/22,3222.68,3201.541,7108168800,98970386343
2010/4/23,3198.784,3190.003,6125267900,92115669956
2010/4/26,3195.457,3171.997,5089419900,74959121055
2010/4/27,3163.101,3108.409,6529657400,88058360562
2010/4/28,3080.324,3097.353,4599540600,65484924588
2010/4/29,3114.941,3060.064,4826097100,69250868103
2010/4/30,3060.12,3067.365,5447788100,73190884013
2010/5/4,3005.487,3019.449,4124861000,54558607131
2010/5/5,2981.777,3036.394,5967044100,80835340414
2010/5/6,3014.907,2896.856,5877041300,81502262034
2010/5/7,2835.879,2836.789,6111939900,79147499714
2010/5/10,2842.366,2858.233,5020917300,64909188147
2010/5/11,2916.335,2800.817,5836349000,73894666754
2010/5/12,2781.708,2818.16,5300227100,64693988243
2010/5/13,2818.578,2886.911,5514577800,67486536614
2010/5/14,2865.58,2868.023,4249871900,55175291043
2010/5/17,2828.882,2714.715,5216684700,62395513473
2010/5/18,2711.407,2771.348,5450967100,62746245805
2010/5/19,2748.952,2762.174,4557622100,54656401336
2010/5/20,2739.219,2726.022,4217480300,52677914862
2010/5/21,2656.419,2768.791,5447538300,63501808937
2010/5/24,2787.751,2873.469,7450233800,89961882752
2010/5/25,2851.256,2813.943,5516832700,67954988050
2010/5/26,2814.444,2813.944,3985856400,48495603059
2010/5/27,2808.048,2859.979,5344520900,65266773667
2010/5/28,2885.857,2850.302,5153498900,64342505421
2010/5/31,2835.334,2773.264,4621685400,56695803642
2010/6/1,2755.284,2744.162,4485142600,53230913831
2010/6/2,2729.328,2757.527,3958702000,46364229493
2010/6/3,2769.096,2736.076,3958725800,47143262922
2010/6/4,2721.359,2744.391,3274629100,39858363381
2010/6/7,2692.831,2695.715,3954199300,47062703369
2010/6/8,2694.106,2699.336,3514018200,42677104255
2010/6/9,2711.642,2782.133,6020953300,70710080539
2010/6/10,2755.94,2750.023,4290633400,50312244286
2010/6/11,2766.196,2758.866,4055858500,48871478557
2010/6/17,2778.533,2742.733,3261235600,40293233998
2010/6/18,2739.032,2696.166,4180834400,50256350918
2010/6/21,2698.984,2780.663,5526148200,62809190519
2010/6/22,2772.886,2783.72,3909605200,45207207792
2010/6/23,2768.695,2758.495,3560035000,41600240721
2010/6/24,2753.712,2757.498,2922068200,33772857040
2010/6/25,2744.122,2736.287,3067178200,34649179151
2010/6/28,2734.507,2716.777,2771004400,31198277084
2010/6/29,2717.465,2592.019,4875855200,50635969685
2010/6/30,2572.912,2563.07,3569879400,35809892277
2010/7/1,2557.92,2526.071,3285764600,32478457404
2010/7/2,2523.035,2534.105,4491410000,43367318435
2010/7/5,2507.354,2512.651,3217857400,30922298985
2010/7/6,2504.869,2562.902,3971476200,38976836519
2010/7/7,2561.106,2580.477,3572090900,37059898462
2010/7/8,2591.509,2575.921,3405696600,35348760455
2010/7/9,2578.555,2647.104,5849304500,61470066938
2010/7/12,2647.421,2676.218,5846249100,63462262470
2010/7/13,2649.658,2634.593,4322850600,45125109071
2010/7/14,2640.925,2653.609,4668886000,49497106670
2010/7/15,2650.334,2608.519,4044045900,41444710868
2010/7/16,2597,2616.128,3506330200,35422326209
2010/7/19,2592.087,2682.472,5386807000,59826125817
2010/7/20,2685.459,2741.503,7312834500,80958216794
2010/7/21,2744.696,2747.335,7075709200,73734684585
2010/7/22,2738.027,2781.286,6106480600,63576603000
2010/7/23,2787.521,2793.076,6451856500,70423335023
2010/7/26,2798.762,2811.055,5358002600,59848905278
2010/7/27,2803.755,2795.724,4979988400,55963991462
2010/7/28,2796.483,2863.724,7998595400,84516845765
2010/7/29,2866.772,2877.976,9596540900,92278224492
2010/7/30,2871.481,2868.846,6257559100,65224482367
2010/8/2,2868.279,2917.275,7174330000,73569074427
2010/8/3,2925.254,2865.971,8174836400,86870574135
2010/8/4,2858.354,2876.434,7131803900,75670144265
2010/8/5,2874.66,2850.829,6715758100,73038457567
2010/8/6,2848.155,2897.659,7491489500,82145150913
2010/8/9,2894.103,2918.241,7472639100,83431980844
2010/8/10,2920.404,2832.638,7843503400,84283699448
2010/8/11,2823.15,2850.211,5497913300,58786302173
2010/8/12,2822.791,2816.386,5989322700,65825613506
2010/8/13,2818.41,2855.547,5850772100,62923747790
2010/8/16,2851.219,2922.083,8106804300,91427507573
2010/8/17,2927.258,2942.291,7645291200,86700542871
2010/8/18,2945.979,2937.362,7074760000,80832368101
2010/8/19,2940.767,2955.395,7692486500,91734587115
2010/8/20,2943.334,2898.333,7166330600,82298173112
2010/8/23,2895.707,2896.192,4891551700,57772779300
2010/8/24,2892.129,2911.827,6109379600,65036592635
2010/8/25,2893.986,2843.023,6361062100,67048224427
2010/8/26,2853.105,2850.093,4867044200,51862922913
2010/8/27,2847.448,2858.566,4078958200,46699343358
2010/8/30,2874.247,2915.01,6574988200,77341616491
2010/8/31,2905.154,2903.188,6576610400,79976347302
2010/9/1,2907.663,2884.042,7697557800,87931887194
2010/9/2,2917.735,2921.393,7070085100,88923142593
2010/9/3,2926.939,2920.205,7264102700,87724829649
2010/9/6,2935.89,2975.09,9385568100,1.10466E+11
2010/9/7,2979.298,2983.108,7351936100,85488193860
2010/9/8,2970.002,2980.967,7287200200,92660879129
2010/9/9,2986.867,2926.46,8139555400,1.03248E+11
2010/9/10,2928.001,2932.554,6508670400,83743163807
2010/9/13,2933.594,2962.319,6727990000,87536178972
2010/9/14,2971.547,2965.009,7010590300,87204421695
2010/9/15,2965.539,2913.194,7161964200,86445964329
2010/9/16,2908.322,2857.789,7407428400,84198375910
2010/9/17,2864.717,2861.369,5193886700,62466326737
2010/9/20,2865.04,2849.828,5028310400,57582985440
2010/9/21,2859.43,2857.476,3575188100,44742025248
2010/9/27,2869.928,2905.029,4907182300,62611534184
2010/9/28,2900.536,2880.907,5866082600,80859749613
2010/9/29,2877.269,2874.812,5678223600,74516021987
2010/9/30,2859.06,2935.574,6300024700,80709727516
2010/10/8,2965.652,3044.233,9999472000,1.34987E+11
2010/10/11,3069.188,3132.895,15873490400,2.12607E+11
2010/10/12,3121.636,3172.726,12736170500,1.78245E+11
2010/10/13,3176.886,3217.577,14460777300,1.95445E+11
2010/10/14,3245.133,3224.14,17961183800,2.27654E+11
2010/10/15,3204.723,3327.683,19341414000,2.45619E+11
2010/10/18,3345.804,3306.16,21788205100,2.67884E+11
2010/10/19,3300.517,3375.674,13044179100,1.65489E+11
2010/10/20,3304.221,3396.879,16652846000,2.35372E+11
2010/10/21,3404.721,3374.685,12388324500,1.75384E+11
2010/10/22,3365.597,3378.655,11636185700,1.63154E+11
2010/10/25,3386.85,3481.081,14543310500,2.08809E+11
2010/10/26,3491.474,3466.084,14263699900,2.05216E+11
2010/10/27,3451.427,3403.872,12376157000,1.77073E+11
2010/10/28,3390.426,3397.692,9834945600,1.41136E+11
2010/10/29,3400.262,3379.983,10045897000,1.45528E+11
2010/11/1,3390.413,3472.995,12626914800,1.86726E+11
2010/11/2,3484.232,3463.131,15491145000,2.33976E+11
2010/11/3,3462.74,3420.341,12635930300,1.78803E+11
2010/11/4,3426.46,3480.505,11679948100,1.64721E+11
2010/11/5,3538.988,3520.798,13768802700,1.96618E+11
2010/11/8,3534.191,3548.566,12647075900,1.74068E+11
2010/11/9,3547.44,3523.954,12245453300,1.70175E+11
2010/11/10,3507.195,3499.111,12007857800,1.7653E+11
2010/11/11,3490.738,3509.975,13897623300,2.09122E+11
2010/11/12,3484.606,3291.833,16073385000,2.24201E+11
2010/11/15,3298.737,3314.893,10231572400,1.44493E+11
2010/11/16,3311.616,3169.538,10830707200,1.54278E+11
2010/11/17,3124.109,3103.906,8325808000,1.18981E+11
2010/11/18,3134.937,3147.962,6569729200,94476115838
2010/11/19,3168.165,3178.846,8334765400,1.14673E+11
2010/11/22,3148.215,3171.941,8321277600,1.14303E+11
2010/11/23,3156.478,3107.176,7739959100,1.05281E+11
2010/11/24,3088.992,3177.043,7533208300,1.07688E+11
2010/11/25,3197.965,3223.484,8344209400,1.16948E+11
2010/11/26,3214.132,3194.853,6446782400,96226367197
2010/11/29,3183.54,3190.05,5899489200,88799073974
2010/11/30,3187.529,3136.985,8576235500,1.20572E+11
2010/12/1,3127.262,3136.024,4888266800,69472579579
2010/12/2,3185.76,3155.059,6102390800,89764278070
2010/12/3,3161.93,3158.156,5047535400,71387337327
2010/12/6,3168.875,3165.57,5636263000,80043207937
2010/12/7,3152.733,3200.339,5848365300,85548293130
2010/12/8,3194.895,3171.882,5951566300,87056105048
2010/12/9,3155.996,3123.366,6615296500,83159036199
2010/12/10,3107.379,3161.977,5710810500,78069117443
2010/12/13,3176.335,3261.061,9571373900,1.32088E+11
2010/12/14,3270.201,3269.474,8410424100,1.14929E+11
2010/12/15,3270.781,3247.644,7226978500,1.04793E+11
2010/12/16,3246.013,3230.665,5679962500,79262377015
2010/12/17,3229.297,3225.661,4491914700,65697259729
2010/12/20,3239.022,3178.657,7475969300,1.07522E+11
2010/12/21,3184.7,3249.509,7985242000,1.12462E+11
2010/12/22,3253.821,3215.453,6993625800,98309032433
2010/12/23,3210.67,3188.607,6131584700,84430476449
2010/12/24,3170.642,3162.955,5513776700,72989136209
2010/12/27,3176.107,3099.709,7001710700,99855478580
2010/12/28,3084.823,3044.931,5632574900,74843956564
2010/12/29,3049.928,3061.83,4519277500,60134777207
2010/12/30,3063.05,3064.098,5428142900,70284275917
2010/12/31,3069.053,3128.261,6256607800,90545901164
2011/1/4,3155.557,3189.682,8541044000,1.2916E+11
2011/1/5,3170.181,3175.662,7926881000,1.16943E+11
2011/1/6,3177.835,3159.643,5968109200,91568447016
2011/1/7,3156.362,3166.624,8409323300,1.13651E+11
2011/1/10,3162.085,3108.187,6549440600,87992881712
2011/1/11,3096.249,3124.922,5698591700,74832449402
2011/1/12,3135.18,3142.337,5849851800,71551421416
2011/1/13,3153.985,3141.284,5193698800,66925783701
2011/1/14,3129.667,3091.862,5335143900,71012100141
2011/1/17,3067.433,2974.35,6680756200,85454121099
2011/1/18,2965.424,2977.648,4296456400,54652416480
2011/1/19,2978.457,3044.851,5657194200,72772226927
2011/1/20,3037.862,2944.713,6104664300,76440116738
2011/1/21,2935.233,2983.456,7310296600,85157790710
2011/1/24,2986.092,2954.232,6547254500,75805236102
2011/1/25,2949.647,2938.654,4898268900,57572819537
2011/1/26,2939.773,2978.431,4337497900,51746038070
2011/1/27,2953.589,3026.466,8258591900,96976029913
2011/1/28,3020.122,3036.735,6301358900,78241917729
2011/1/31,3035.418,3076.508,6710591400,83070309373
2011/2/1,3083.493,3077.283,4986253000,65832698489
2011/2/9,3055.398,3040.949,6039414500,78148356164
2011/2/10,3034.079,3104.163,6660366200,86967273678
2011/2/11,3100.274,3120.956,7597555300,99001500830
2011/2/14,3123.246,3219.143,12130233100,1.55829E+11
2011/2/15,3223.222,3217.671,10955443800,1.47747E+11
2011/2/16,3211.135,3248.527,9133428300,1.2555E+11
2011/2/17,3255.626,3245.907,8896469500,1.2756E+11
2011/2/18,3240.051,3211.876,7537868400,1.04743E+11
2011/2/21,3192.146,3257.908,7939977600,1.08056E+11
2011/2/22,3267.615,3163.578,10786374100,1.47589E+11
2011/2/23,3152.441,3174.742,7132485400,97251422739
2011/2/24,3170.236,3190.935,6648689300,94908281477
2011/2/25,3190.872,3197.617,6161927500,88275899352
2011/2/28,3200.677,3239.559,7663066300,1.0925E+11
2011/3/1,3241.714,3254.893,8856695400,1.24041E+11
2011/3/2,3237.116,3243.298,8091064100,1.13592E+11
2011/3/3,3248.156,3221.718,10121999700,1.31218E+11
2011/3/4,3223.507,3270.666,8001391500,1.07402E+11
2011/3/7,3287.405,3334.51,11818719700,1.70407E+11
2011/3/8,3335.71,3337.457,8487865500,1.26306E+11
2011/3/9,3344.1,3338.858,7802636100,1.13534E+11
2011/3/10,3330.444,3280.259,7821264200,1.17953E+11
2011/3/11,3263.081,3247.376,6720833500,1.00306E+11
2011/3/14,3238.905,3262.92,6368978300,94134688007
2011/3/15,3250.595,3203.961,9603397900,1.29603E+11
2011/3/16,3204.919,3248.195,7885952000,1.11826E+11
2011/3/17,3216.288,3197.1,8568711400,1.17296E+11
2011/3/18,3228.915,3215.685,6134016100,86845200065
2011/3/21,3220.677,3207.11,5910503700,84105739105
2011/3/22,3217.8,3222.961,5724868400,80009792794
2011/3/23,3222.325,3264.926,7207758500,98540423659
2011/3/24,3269.575,3251.361,6130424400,88058905863
2011/3/25,3256.179,3294.484,8689597900,1.22021E+11
2011/3/28,3307.405,3290.571,9768430000,1.3903E+11
2011/3/29,3288.564,3257.979,10528016400,1.32908E+11
2011/3/30,3256.722,3256.08,7833633700,1.03272E+11
2011/3/31,3257.164,3223.288,6450388000,86565372662
2011/4/1,3227.564,3272.729,6309472200,86711549873
2011/4/6,3269.19,3311.067,10582367400,1.4303E+11
2011/4/7,3313.467,3324.419,8468176200,1.12679E+11
2011/4/8,3321.54,3353.358,7392921000,1.07329E+11
2011/4/11,3363.37,3333.427,10442054500,1.41974E+11
2011/4/12,3324.754,3326.771,10193850600,1.22864E+11
2011/4/13,3311.324,3372.031,8703633800,1.08305E+11
2011/4/14,3374.324,3353.56,8897224100,1.07491E+11
2011/4/15,3345.134,3358.944,7851487400,98934572633
2011/4/18,3346.149,3359.438,8658262400,1.07178E+11
2011/4/19,3334.912,3295.812,8510693300,1.04369E+11
2011/4/20,3300.418,3295.758,7234331800,93667138370
2011/4/21,3312.271,3317.367,7324042400,96739132646
2011/4/22,3317.083,3299.942,6717145500,83528333290
2011/4/25,3292.48,3249.574,7442182900,98455879623
2011/4/26,3242.529,3230.96,5909641700,76696858373
2011/4/27,3242.619,3209.503,6244356700,75111247063
2011/4/28,3224.413,3161.776,6505023500,79155830155
2011/4/29,3161.158,3192.723,5368306500,63455814284
2011/5/3,3192.845,3211.132,5499891000,64348987555
2011/5/4,3192.844,3129.028,6671634000,83567655304
2011/5/5,3115.003,3126.117,5256774700,63009373497
2011/5/6,3093.809,3121.396,5535218600,69747372718
2011/5/9,3126.26,3129.759,4602740400,57287412506
2011/5/10,3135.146,3153.221,4093299500,54931224820
2011/5/11,3153.648,3145.085,4768853300,59507719522
2011/5/12,3123.158,3101.603,4879950100,61703080348
2011/5/13,3105.303,3128.093,4689595100,57757204870
2011/5/16,3120.436,3100.463,4519431900,54238723382
2011/5/17,3097.071,3116.028,5120373100,65417943732
2011/5/18,3109.294,3139.379,3964176800,49757174173
2011/5/19,3148.353,3120.639,4311078200,52249679659
2011/5/20,3120.579,3121.596,3846801200,48967028428
2011/5/23,3115.312,3022.98,5590247200,66976426510
2011/5/24,3013.715,3026.223,4160894400,52971692396
2011/5/25,3020.323,2990.343,3928970400,48604397867
2011/5/26,3011.466,2978.381,3700374700,48346482355
2011/5/27,2980.721,2963.308,4277090500,52019994149
2011/5/30,2956.575,2954.506,3467116000,42960260576
2011/5/31,2958.607,3001.556,3968939900,50553386204
2011/6/1,2996.085,3004.173,3841932700,49060076491
2011/6/2,2970.634,2955.705,5261786700,61748347004
2011/6/3,2951.579,2986.349,3907616400,49273758984
2011/6/7,2977.681,3004.262,3685233200,49859134919
2011/6/8,3003.581,3008.652,4290875800,51123188095
2011/6/9,3000.404,2951.889,4749663600,55381280377
2011/6/10,2947.927,2961.932,4220188200,50942992933
2011/6/13,2940.391,2950.348,3835166800,46991283431
2011/6/14,2947.655,2993.559,5598281500,66158911408
2011/6/15,2984.962,2963.119,4439085200,54467701030
2011/6/16,2939.681,2917.578,4113548200,47067185495
2011/6/17,2916.405,2892.157,4117653000,51647156163
2011/6/20,2888.935,2874.896,3799198200,45416696840
2011/6/21,2883.354,2909.073,4203892300,50160678865
2011/6/22,2913.666,2908.582,3731880200,43263825738
2011/6/23,2899.013,2957.629,4594111700,55276886318
2011/6/24,2946.609,3027.47,8545924000,1.04973E+11
2011/6/27,3028.496,3036.491,6561577100,79044152725
2011/6/28,3040.183,3041.734,5576625400,70333384864
2011/6/29,3039.047,3000.169,5347684800,61717623012
2011/6/30,3003.23,3044.089,6250254900,73891668789
2011/7/1,3052.12,3049.745,5676665300,72614645374
2011/7/4,3064.935,3121.98,8046403100,1.0268E+11
2011/7/5,3122.899,3122.5,6776333500,81999827927
2011/7/6,3116.121,3113.712,6155580700,76556996969
2011/7/7,3123.29,3101.68,7181036000,92120550136
2011/7/8,3105.486,3109.183,5128259300,65155542913
2011/7/11,3097.874,3113.206,4792066000,62237248759
2011/7/12,3089.136,3056.905,5710798400,71222640397
2011/7/13,3060.42,3106.247,5411436700,68294830332
2011/7/14,3112.587,3115.745,6031493500,79948505027
2011/7/15,3105.497,3128.889,6155032200,79424849005
2011/7/18,3131.803,3122.6,6069131100,78225031039
2011/7/19,3108.472,3095.125,5338870900,68506068928
2011/7/20,3113.705,3091.567,4411833100,56930993021
2011/7/21,3092.271,3059.139,4408469100,57942637401
2011/7/22,3066.192,3067.985,3725725500,49618948350
2011/7/25,3050.897,2968.289,6718099600,77513632253
2011/7/26,2965.721,2977.766,4351545700,49560684459
2011/7/27,2961.576,3000.052,4838561200,58746220328
2011/7/28,2973.642,2981.002,4813898400,60678598008
2011/7/29,2981.021,2972.079,4629825300,54358237266
2011/8/1,2969.106,2977.721,3388694900,41203123005
2011/8/2,2958.85,2956.383,3897835700,48435295389
2011/8/3,2930.193,2954.87,3866836200,49593983761
2011/8/4,2962.913,2960.309,3298571900,41335656567
2011/8/5,2881.737,2897.417,4931685400,60240017405
2011/8/8,2864.514,2793.897,7151776600,83694787456
2011/8/9,2720.953,2798.19,6984267600,79653278208
2011/8/10,2845.352,2824.12,5865931200,68580540607
2011/8/11,2779.715,2866.924,5899768900,69223945409
2011/8/12,2881.554,2875.365,5719740600,63487643741
2011/8/15,2883.174,2917.883,5987547600,61102226502
2011/8/16,2920.829,2897.581,5096268100,57496628333
2011/8/17,2893.849,2886.013,3917817900,41891853603
2011/8/18,2887.103,2834.254,4076888300,45784423192
2011/8/19,2789.346,2807.664,4325965000,48442961960
2011/8/22,2809.329,2777.787,3420968500,40136538647
2011/8/23,2788.699,2821.003,3262051400,36441994495
2011/8/24,2834.577,2810.016,3530156500,41939777958
2011/8/25,2818.701,2903.837,7221684500,75745960111
2011/8/26,2889.382,2901.216,4560410200,51759427726
2011/8/29,2875.784,2852.809,4426785000,49892653226
2011/8/30,2875.144,2841.74,4313787200,48565790320
2011/8/31,2843.993,2846.776,3210789900,37624544060
2011/9/1,2852.386,2834.535,3011870200,35143727252
2011/9/2,2828.839,2803.854,2931711600,31960598827
2011/9/5,2780.834,2743.817,3200566000,36040312618
2011/9/6,2727.749,2723.303,2971398200,33746805052
2011/9/7,2738.789,2779.09,3326538100,37096662193
2011/9/8,2788.832,2756.105,2683873500,31209441131
2011/9/9,2770.153,2751.095,2707350300,30348131114
2011/9/13,2712.443,2720.283,2671376400,30034340041
2011/9/14,2729.256,2733.108,3042478000,32858416579
2011/9/15,2734.552,2729.051,3117192500,32507109143
2011/9/16,2744.218,2733.987,2755593200,29743911967
2011/9/19,2718.318,2679.27,2909094100,29731416051
2011/9/20,2675.043,2689.845,2559868100,27274347411
2011/9/21,2691.701,2771.011,5619417100,59146487177
2011/9/22,2745.146,2685.688,4710266000,47793334084
2011/9/23,2644.294,2669.478,4259222400,45934334698
2011/9/26,2645.245,2610.919,3917512400,40495022542
2011/9/27,2634.925,2637.879,3502197400,37301310910
2011/9/28,2654.83,2610.59,3416955500,36195919556
2011/9/29,2593.559,2588.185,3709359300,37708584378
2011/9/30,2595.582,2581.351,3205082200,32376678343
2011/10/10,2588.349,2557.082,2832512200,28149902145
2011/10/11,2625.163,2551.994,4502984800,47409892228
2011/10/12,2537.398,2644.758,6594568000,62822831798
2011/10/13,2636.863,2662.601,6042620100,56631043777
2011/10/14,2655.358,2653.782,3833694800,37326709609
2011/10/17,2658.947,2666.951,3615831500,38101620397
2011/10/18,2646.841,2592.209,3937344800,39453303360
2011/10/19,2599.917,2583.081,3111616600,32114967067
2011/10/20,2566.603,2520.532,3984246200,39409600021
2011/10/21,2522.257,2507.877,2984350300,29090707044
2011/10/24,2517.059,2576.669,4634580100,44056731116
2011/10/25,2572.708,2625.425,5796737500,57533462226
2011/10/26,2613.272,2651.652,7309824000,69534363517
2011/10/27,2658.428,2657.478,4882039100,47403219262
2011/10/28,2694.542,2709.017,7164310500,72908419745
2011/10/31,2704.535,2695.307,5040711200,52522499085
2011/11/1,2672.508,2697.534,5520665100,56067605452
2011/11/2,2658.547,2742.39,6436158400,65327476275
2011/11/3,2752.627,2744.301,8482076000,90502549983
2011/11/4,2770.572,2763.746,6195821800,63500868592
2011/11/7,2750.991,2736.248,4537505600,47761935110
2011/11/8,2745.059,2727.71,4788425200,47864912703
2011/11/9,2739.154,2751.654,4687796000,48484230112
2011/11/10,2720.836,2699.588,5117370200,51793948486
2011/11/11,2705.243,2695.002,3663669600,38724219259
2011/11/14,2717.544,2750.195,4639094300,51333489021
2011/11/15,2746.773,2744.68,4175986400,46980738996
2011/11/16,2745.858,2670.116,5594923900,57844199048
2011/11/17,2671.953,2662.017,3524765200,37762635927
2011/11/18,2643.667,2606.495,4241471800,44949477108
2011/11/21,2608.556,2609.687,2797189600,31175406753
2011/11/22,2592.229,2609.475,2906907800,31886735092
2011/11/23,2613.291,2584.011,2853141200,30958563539
2011/11/24,2565.686,2588.915,3031960100,31894726945
2011/11/25,2585.137,2569.973,2391376600,27509358470
2011/11/28,2578.344,2573.321,2566693600,29179539395
2011/11/29,2595.086,2608.569,3002587800,34962425966
2011/11/30,2600.099,2521.52,4235264500,42454205363
2011/12/1,2596.153,2583.613,6352025200,66146809487
2011/12/2,2570.56,2557.311,3218370300,33168419336
2011/12/5,2561.2,2521.385,3206338800,32749927399
2011/12/6,2515.044,2516.341,2629758100,26310941611
2011/12/7,2517.341,2528.228,2326183900,23433730534
2011/12/8,2525.041,2525.001,2777774400,27843683566
2011/12/9,2506.624,2503.461,2402905900,25477241953
2011/12/12,2497.922,2477.692,2190124900,21200444065
2011/12/13,2467.016,2421.928,3571753400,33269154181
2011/12/14,2415.944,2397.48,2532010900,23753606413
2011/12/15,2382.441,2340.788,3675083400,33900401991
2011/12/16,2339.976,2390.129,3630233900,33652058785
2011/12/19,2370.418,2384.408,3790975200,33711370957
2011/12/20,2376.709,2377.073,3240232700,29967658690
2011/12/21,2397.275,2339.108,3120952500,30917839680
2011/12/22,2325.27,2341.335,3668385800,31845455341
2011/12/23,2337.382,2359.159,3316190400,29910296920
2011/12/26,2345.555,2335.702,2822408700,25033053118
2011/12/27,2332.826,2305.035,2927731400,26777021276
2011/12/28,2295.866,2307.928,3288202000,28839274201
2011/12/29,2297.288,2311.361,3088770000,26868223305
2011/12/30,2318.673,2345.742,3586524300,32362650284
2012/1/4,2361.499,2298.753,3434456700,32572551267
2012/1/5,2290.78,2276.385,4301648000,37635272074
2012/1/6,2274.352,2290.601,3519899200,31079362325
2012/1/9,2291.182,2368.57,5472734100,51478126954
2012/1/10,2365.768,2447.349,8115498900,75249157103
2012/1/11,2444.757,2435.608,5870567400,57587219272
2012/1/12,2426.82,2435.219,4712127500,47877407259
2012/1/13,2438.405,2394.334,4551399700,47228338588
2012/1/16,2376.953,2345.649,3052714500,34410385319
2012/1/17,2347.568,2460.601,6420564800,64324131068
2012/1/18,2464.92,2422.189,6389235800,67058838880
2012/1/19,2423.857,2468.35,5561572600,56377653304
2012/1/20,2476.73,2504.086,5452978300,57474475709
2012/1/30,2508.877,2460.72,4351714800,44770885276
2012/1/31,2462.338,2464.26,3070150100,32694132107
2012/2/1,2458.233,2428.994,3501537400,37752320797
2012/2/2,2437.47,2486.238,4206698500,44126383715
2012/2/3,2478.336,2506.09,4994924000,51507545973
2012/2/6,2511.172,2504.322,4507990500,47541523547
2012/2/7,2489.032,2457.954,3967916400,40034277145
2012/2/8,2456.422,2528.236,5618645600,61721305024
2012/2/9,2525.589,2529.231,5929975100,63456204565
2012/2/10,2521.676,2533.624,6157587700,60029482361
2012/2/13,2504.41,2531.981,5191397300,54282622440
2012/2/14,2528.967,2522.107,4043010100,43723682304
2012/2/15,2515.829,2549.607,5809037000,60422394145
2012/2/16,2544.641,2536.074,5439543100,55165633314
2012/2/17,2551.815,2537.086,3899471600,40458003413
2012/2/20,2571.907,2540.706,5615332900,56748912893
2012/2/21,2544.835,2562.453,4789480800,47758225547
2012/2/22,2564.315,2597.476,7637665600,76421806874
2012/2/23,2595.779,2606.256,7037712600,72612089253
2012/2/24,2607.339,2648.017,8599970800,88058616716
2012/2/27,2658.121,2656.573,10151403400,1.0667E+11
2012/2/28,2652.342,2662.463,7759253600,77213053038
2012/2/29,2655.858,2634.143,5912020600,64875221164
2012/3/1,2622.737,2633.345,4214844100,46524079738
2012/3/2,2637.961,2679.934,6412203400,66981591368
2012/3/5,2687.74,2662.698,7139545800,74973261138
2012/3/6,2654.799,2621.052,6244714800,68852557821
2012/3/7,2596.479,2603.005,5694873300,63243293004
2012/3/8,2612.403,2635.791,5754941300,64458851045
2012/3/9,2644.1,2664.302,5525892100,65963441747
2012/3/12,2663.243,2654.402,6232721600,74367701978
2012/3/13,2653.681,2681.073,5840446900,66429764308
2012/3/14,2694.475,2605.106,10842654000,1.1708E+11
2012/3/15,2602.661,2585.546,7256596000,77042766482
2012/3/16,2591.8,2623.52,5809125900,67451822278
2012/3/19,2617.662,2630.013,5764662500,68803937996
2012/3/20,2622.66,2584.445,5811406500,64263817216
2012/3/21,2597.375,2587.793,5800254400,66674920148
2012/3/22,2586.938,2583.747,4492677700,50115505934
2012/3/23,2575.327,2552.94,4332925600,47812442986
2012/3/26,2551.425,2555.442,3181621100,36356133943
2012/3/27,2565.551,2547.143,3594460400,47394454857
2012/3/28,2538.458,2474.9,5000579000,54993640999
2012/3/29,2463.688,2443.122,4613130400,48651595893
2012/3/30,2447.939,2454.899,3702708600,39139734882
2012/4/5,2449.208,2512.832,5433168700,58049690964
2012/4/6,2509.445,2519.83,4236857600,47207795088
2012/4/9,2510.533,2495.146,3537098600,38180751755
2012/4/10,2490.283,2519.788,4133590500,44064833898
2012/4/11,2494.517,2520.036,4251031000,43627983913
